scanId,type,scantime,gpsvalid,gpslatitude,gpslongitude,gpsaccuracy,gpsage,bssid,ssid,rssi,wifilatitude/bluetoothlatitude,wifilongitude/bluetoothlongitude,wifiaccuracy/bluetoothaccuracy,cpslat,cpslon,cpsacc,wifiId/bluetoothId/bluetoothCellId,scannerId,wifiIndoor,freq,gpsaltitude,floor,btAge,clLat,clLon,clAcc,pressure,nbrofSteps,refpointLat,refpointLon,slamFloor,indoorWifiLatitude,indoorWifiLongitude,indoorWifiAccuracy,buildingId,scanIsIndoor
6141982,"wifi",2016-05-09 10:54:06,1,55.71158782,13.21046894,12,0,84:b5:9c:ee:6f:83,"LU weblogon (key: lu2016-1)",-91,55.711107,13.210140,21,55.711372663352,13.210229500682,54,452336699,324,0,5300,100,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141982,"wifi",2016-05-09 10:54:06,1,55.71158782,13.21046894,12,0,ac:a3:1e:d3:e4:51,"LU weblogon (key: lu2016-1)",-91,55.711583,13.210117,17,55.711372663352,13.210229500682,54,654474352,324,0,5500,100,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141982,"wifi",2016-05-09 10:54:06,1,55.71158782,13.21046894,12,0,00:0b:0e:f4:75:01,"LND_INTRA",-91,55.710819,13.210475,17,55.711372663352,13.210229500682,54,399031309,324,1,5240,100,3,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711337,13.210330,10,1708,1
6141982,"wifi",2016-05-09 10:54:06,1,55.71158782,13.21046894,12,0,ac:a3:1e:d3:e4:53,"LND_INTRA",-92,55.711613,13.210205,18,55.711372663352,13.210229500682,54,944788361,324,0,5500,100,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:87:83,"LU weblogon (key: lu2016-1)",-60,55.711330,13.210240,15,55.711387697502,13.210216575921,54,397290347,324,0,5220,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:87:81,"LND_INTRA",-60,55.711327,13.210231,15,55.711387697502,13.210216575921,54,397290345,324,1,5220,99,3,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711572,13.210442,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:87:85,"eduroam",-60,55.711319,13.210228,15,55.711387697502,13.210216575921,54,397290349,324,0,5220,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:87:84,"eduroam",-66,55.711474,13.210226,150,55.711387697502,13.210216575921,54,1710487,324,1,2462,99,1,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711396,13.210404,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:6d:02:85,"eduroam",-68,55.711409,13.210238,15,55.711387697502,13.210216575921,54,305595878,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:6d:02:81,"LND_INTRA",-68,55.711389,13.210149,15,55.711387697502,13.210216575921,54,401391731,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:6d:02:83,"LU weblogon (key: lu2016-1)",-68,55.711419,13.210156,15,55.711387697502,13.210216575921,54,401391732,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:40,"LND_INTRA",-68,55.711437,13.210347,19,55.711387697502,13.210216575921,54,395025219,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:02,"LU weblogon (key: lu2016-1)",-70,55.711299,13.210216,21,55.711387697502,13.210216575921,54,401391798,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:00,"LND_INTRA",-70,55.711297,13.210225,23,55.711387697502,13.210216575921,54,377708585,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:04,"eduroam",-70,55.711485,13.210266,150,55.711387697502,13.210216575921,54,1710529,324,1,2437,99,1,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711223,13.210405,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:05,"eduroam",-71,55.711298,13.210197,23,55.711387697502,13.210216575921,54,408938368,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:03,"LU weblogon (key: lu2016-1)",-71,55.711281,13.210311,20,55.711387697502,13.210216575921,54,397290350,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:88:01,"LND_INTRA",-71,55.711292,13.210290,19,55.711387697502,13.210216575921,54,397290353,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c4,"eduroam",-72,55.711560,13.210149,20,55.711387697502,13.210216575921,54,453069562,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c0,"LND_INTRA",-73,55.711549,13.210157,19,55.711387697502,13.210216575921,54,453069563,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c2,"LU weblogon (key: lu2016-1)",-74,55.711549,13.210157,20,55.711387697502,13.210216575921,54,453069552,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:83:00,"LND_INTRA",-74,55.711572,13.210365,29,55.711387697502,13.210216575921,54,377124214,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:83:02,"LU weblogon (key: lu2016-1)",-76,55.711585,13.210336,29,55.711387697502,13.210216575921,54,374627108,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:02,"LU weblogon (key: lu2016-1)",-76,55.711406,13.210209,18,55.711387697502,13.210216575921,54,395025217,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:00,"LND_INTRA",-76,55.711400,13.210207,18,55.711387697502,13.210216575921,54,377708699,324,1,2437,99,3,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711361,13.210344,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e7:03,"LND_INTRA",-77,55.711635,13.210144,49,55.711387697502,13.210216575921,54,937698367,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e7:00,"eduroam",-77,55.711534,13.210079,20,55.711387697502,13.210216575921,54,645595526,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:04,"eduroam",-77,55.711464,13.210169,150,55.711387697502,13.210216575921,54,1710513,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e7:02,"scutb",-77,55.711538,13.210081,20,55.711387697502,13.210216575921,54,767022973,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e7:01,"LU weblogon (key: lu2016-1)",-77,55.711554,13.210075,21,55.711387697502,13.210216575921,54,648303878,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e6:c3,"LND_INTRA",-78,55.711485,13.210002,54,55.711387697502,13.210216575921,54,950005589,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e6:c0,"eduroam",-79,55.711447,13.210027,23,55.711387697502,13.210216575921,54,642776913,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e6:c2,"scutb",-80,55.711430,13.210008,21,55.711387697502,13.210216575921,54,760171392,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:44,"kfsab",-80,55.711759,13.210449,54,55.711387697502,13.210216575921,54,949968973,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:87:80,"LND_INTRA",-81,55.711345,13.210200,17,55.711387697502,13.210216575921,54,377708581,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e6:c1,"LU weblogon (key: lu2016-1)",-81,55.711436,13.210011,22,55.711387697502,13.210216575921,54,654474357,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:40,"eduroam",-81,55.711595,13.210122,19,55.711387697502,13.210216575921,54,637404972,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:42,"scutb",-81,55.711589,13.210095,19,55.711387697502,13.210216575921,54,760171390,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,78:f8:82:b6:85:47,"Andys nätverk",-83,55.711112,13.210399,750,55.711387697502,13.210216575921,54,964842673,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:03:d9:c4,"eduroam",-84,55.710118,13.208051,29,55.711387697502,13.210216575921,54,59473171,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:03:d9:c2,"LU weblogon (key: lu2016-1)",-84,55.710708,13.209003,17,55.711387697502,13.210216575921,54,386487553,324,0,2437,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:02,"LU weblogon (key: lu2016-1)",-86,55.711575,13.210418,31,55.711387697502,13.210216575921,54,374627091,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,7c:d1:c3:cb:3e:fa,"CS-WiFi (använd ej)",-86,55.711526,13.210345,33,55.711387697502,13.210216575921,54,329723617,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:04,"eduroam",-86,55.711579,13.210431,32,55.711387697502,13.210216575921,54,63775004,324,0,2462,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:7d:04,"eduroam",-87,55.711439,13.210970,20,55.711387697502,13.210216575921,54,36718,324,0,2412,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:83:03,"LU weblogon (key: lu2016-1)",-87,55.711488,13.210274,24,55.711387697502,13.210216575921,54,377124079,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:83:05,"eduroam",-87,55.711485,13.210272,25,55.711387697502,13.210216575921,54,377124067,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:83:01,"LND_INTRA",-88,55.711469,13.210243,23,55.711387697502,13.210216575921,54,377124074,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:45,"eduroam",-88,55.711418,13.210199,16,55.711387697502,13.210216575921,54,305595870,324,0,5200,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:43,"LU weblogon (key: lu2016-1)",-88,55.711453,13.210301,16,55.711387697502,13.210216575921,54,398746714,324,0,5200,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c3,"LU weblogon (key: lu2016-1)",-89,55.711546,13.210154,18,55.711387697502,13.210216575921,54,453069558,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:8c:41,"LND_INTRA",-89,55.711433,13.210209,15,55.711387697502,13.210216575921,54,398746717,324,0,5200,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:52,"scutb",-89,55.711566,13.210076,18,55.711387697502,13.210216575921,54,767022969,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c1,"LND_INTRA",-90,55.711542,13.210152,17,55.711387697502,13.210216575921,54,453069557,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,84:b5:9c:ee:6f:81,"LND_INTRA",-90,55.711102,13.210150,21,55.711387697502,13.210216575921,54,452336702,324,0,5300,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:50,"eduroam",-90,55.711563,13.210061,16,55.711387697502,13.210216575921,54,654474351,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,84:b5:9c:ee:6f:85,"eduroam",-90,55.711094,13.210164,22,55.711387697502,13.210216575921,54,452336700,324,0,5300,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:51,"LU weblogon (key: lu2016-1)",-90,55.711583,13.210117,17,55.711387697502,13.210216575921,54,654474352,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:03,"LU weblogon (key: lu2016-1)",-90,55.710830,13.210468,16,55.711387697502,13.210216575921,54,399031348,324,0,5240,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:05,"eduroam",-90,55.710840,13.210469,15,55.711387697502,13.210216575921,54,401391793,324,1,5240,99,3,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711346,13.210356,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:54,"kfsab",-90,55.711760,13.210450,54,55.711387697502,13.210216575921,54,950005579,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,10:0e:7e:14:10:c5,"eduroam",-91,55.711546,13.210151,18,55.711387697502,13.210216575921,54,453069556,324,0,5260,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,84:b5:9c:ee:6f:83,"LU weblogon (key: lu2016-1)",-91,55.711107,13.210140,21,55.711387697502,13.210216575921,54,452336699,324,0,5300,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:0b:0e:f4:75:01,"LND_INTRA",-91,55.710819,13.210475,17,55.711387697502,13.210216575921,54,399031309,324,1,5240,99,3,,55.7115517,13.2104117,20,1018.56,257,0,0,1,55.711337,13.210330,10,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:f4:bb:05,"eduroam",-92,55.711028,13.210312,22,55.711387697502,13.210216575921,54,408938334,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,ac:a3:1e:d3:e4:53,"LND_INTRA",-92,55.711613,13.210205,18,55.711387697502,13.210216575921,54,944788361,324,0,5500,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:f4:bb:01,"LND_INTRA",-92,55.711019,13.210306,21,55.711387697502,13.210216575921,54,408938333,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141983,"wifi",2016-05-09 10:54:09,1,55.71157276,13.2104314,11,0,00:26:3e:f4:bb:03,"LU weblogon (key: lu2016-1)",-93,55.711022,13.210314,22,55.711387697502,13.210216575921,54,408938335,324,0,5180,99,,,55.7115517,13.2104117,20,1018.56,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:83,"LU weblogon (key: lu2016-1)",-60,55.711330,13.210240,15,55.711387767363,13.210221838485,54,397290347,324,0,5220,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:81,"LND_INTRA",-60,55.711327,13.210231,15,55.711387767363,13.210221838485,54,397290345,324,1,5220,98,3,,55.7115517,13.2104117,20,1018.55,257,0,0,1,55.711572,13.210442,10,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:85,"eduroam",-60,55.711319,13.210228,15,55.711387767363,13.210221838485,54,397290349,324,0,5220,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:80,"LND_INTRA",-60,55.711345,13.210200,17,55.711387767363,13.210221838485,54,377708581,324,0,2462,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:84,"eduroam",-60,55.711474,13.210226,150,55.711387767363,13.210221838485,54,1710487,324,1,2462,98,1,,55.7115517,13.2104117,20,1018.55,257,0,0,1,55.711396,13.210404,10,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:87:82,"LU weblogon (key: lu2016-1)",-61,55.711350,13.210196,15,55.711387767363,13.210221838485,54,395025207,324,0,2462,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:8c:44,"eduroam",-67,55.711427,13.210323,17,55.711387767363,13.210221838485,54,45502303,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:26:3e:6d:02:85,"eduroam",-68,55.711409,13.210238,15,55.711387767363,13.210221838485,54,305595878,324,0,5180,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:26:3e:6d:02:81,"LND_INTRA",-68,55.711389,13.210149,15,55.711387767363,13.210221838485,54,401391731,324,0,5180,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:26:3e:6d:02:83,"LU weblogon (key: lu2016-1)",-68,55.711419,13.210156,15,55.711387767363,13.210221838485,54,401391732,324,0,5180,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:02,"LU weblogon (key: lu2016-1)",-68,55.711299,13.210216,21,55.711387767363,13.210221838485,54,401391798,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:00,"LND_INTRA",-68,55.711297,13.210225,23,55.711387767363,13.210221838485,54,377708585,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:04,"eduroam",-68,55.711485,13.210266,150,55.711387767363,13.210221838485,54,1710529,324,1,2437,98,1,,55.7115517,13.2104117,20,1018.55,257,0,0,1,55.711223,13.210405,10,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:03,"LU weblogon (key: lu2016-1)",-68,55.711281,13.210311,20,55.711387767363,13.210221838485,54,397290350,324,0,5500,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:01,"LND_INTRA",-68,55.711292,13.210290,19,55.711387767363,13.210221838485,54,397290353,324,0,5500,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:8c:40,"LND_INTRA",-68,55.711437,13.210347,19,55.711387767363,13.210221838485,54,395025219,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:8c:42,"LU weblogon (key: lu2016-1)",-68,55.711437,13.210346,18,55.711387767363,13.210221838485,54,395048364,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:88:05,"eduroam",-69,55.711298,13.210197,23,55.711387767363,13.210221838485,54,408938368,324,0,5500,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,10:0e:7e:14:10:c2,"LU weblogon (key: lu2016-1)",-69,55.711549,13.210157,20,55.711387767363,13.210221838485,54,453069552,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,10:0e:7e:14:10:c0,"LND_INTRA",-70,55.711549,13.210157,19,55.711387767363,13.210221838485,54,453069563,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,44:d8:84:69:99:11,"Big Data",-72,55.711438,13.210113,19,55.711387767363,13.210221838485,54,253964485,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:83:00,"LND_INTRA",-74,55.711572,13.210365,29,55.711387767363,13.210221838485,54,377124214,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:83:02,"LU weblogon (key: lu2016-1)",-76,55.711585,13.210336,29,55.711387767363,13.210221838485,54,374627108,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
6141984,"wifi",2016-05-09 10:54:13,1,55.71156882,13.21042104,11,0,00:0b:0e:f4:75:02,"LU weblogon (key: lu2016-1)",-76,55.711406,13.210209,18,55.711387767363,13.210221838485,54,395025217,324,0,2437,98,,,55.7115517,13.2104117,20,1018.55,257,0,0,1,,,,1708,1
